classification_ethnologue,classification_glottolog,classification_wals,code_glottolog,code_iso,code_wals,description,ethnologue_family,glottolog_family,id,jsondata,latitude,long_extinct,longitude,markup_description,name,number_of_speakers,pk,recently_extinct,txt,wals_family,wals_genus,wordlist_pk,year_of_extinction
"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Panjabi,WesternPanjabi","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanNorthwesternzone,Sindhi-Lahnda,Lahnda,Hindko",IE.INDIC,nort2662,hno,,,Indo-European,Indo-European,SINGO_DI_GARHI_HINDKO,{},34.09,False,73.38,,Singo Di Garhi Hindko,1880000,2364,False,"SINGO_DI_GARHI_HINDKO{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Panjabi,WesternPanjabi|@Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanNorthwesternzone,Sindhi-Lahnda,Lahnda,Hindko}
 1   34.09   73.38     1880000         hno
1 I	me //
2 you	tu* //
3 we	3si* //
11 one	Ekh~ //
12 two	do //
18 person	j3na //
19 fish	m3Ci //
21 dog	kuta //
22 louse	 //
23 tree	buta //
25 leaf	p3tor //
28 skin	C3mri //
30 blood	Lo //
31 bone	3di //
34 horn	seNg //
39 ear	k3n //
40 eye	akh~, ana* //
41 nose	n3kh~ //
43 tooth	d3nth~ //
44 tongue	jib //
47 knee	 //
48 hand	ba* //
51 breast	 //
53 liver	 //
54 drink	pi* //
57 see	dEx //
58 hear	sun //
61 die	m3r //
66 come	a //
72 sun	di* //
74 star	tara //
75 water	pani //
77 stone	b3ta //
82 fire	3g //
85 path	ra //
86 mountain	 //
92 night	rath~ //
95 full	 //
96 new	n3wa* //
100 name	na* //",,indic,2364,
"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Southern,Sinhalese-Maldivian","Indo-European,Indo-Iranian,Indo-Aryan,Dhivehi-Sinhala,Sinhalaic",IE.INDIC,sinh1246,sin,snh,,Indo-European,Indo-European,SINHALA,{},7.0,False,80.5,,Sinhala,14184860,2365,False,"SINHALA{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Southern,Sinhalese-Maldivian|@Indo-European,Indo-Iranian,Indo-Aryan,Dhivehi-Sinhala,Sinhalaic}
 1    7.00   80.50    14184860   snh   sin
1 I	mama //
2 you	oya //
3 we	api //
11 one	eka //
12 two	deka //
18 person	minisa //
19 fish	maLuva //
21 dog	balla //
22 louse	 //
23 tree	gas // (pl)
25 leaf	 //
28 skin	 //
30 blood	le //
31 bone	 //
34 horn	ang~a //
39 ear	kana //
40 eye	asa //
41 nose	nakutu //
43 tooth	data //
44 tongue	diva //
47 knee	 //
48 hand	 //
51 breast	 //
53 liver	 //
54 drink	bonava //
57 see	 //
58 hear	ahe //
61 die	mare //
66 come	enava //
72 sun	ira //
74 star	taraka //
75 water	vatura //
77 stone	gala //
82 fire	 //
85 path	mang~a //
86 mountain	kand~a //
92 night	raya //
95 full	 //
96 new	nava //
100 name	nama //",,indic,2365,
"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Northern","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani,CentralRomani,NorthwesternRomani",IE.INDIC,sint1235,rmo,rbg,,Indo-European,Indo-European,SINTI_ROMANI,{},47.5,False,16.5,,Sinti Romani,210390,2366,False,"SINTI_ROMANI{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Northern|@Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani,CentralRomani,NorthwesternRomani}
 1   47.50   16.50      210390   rbg   rmo
1 I	me //
2 you	tu //
3 we	ame //
11 one	yekh~ //
12 two	duy //
18 person	manuS //
19 fish	maSo //
21 dog	Zukel //
22 louse	Zuv //
23 tree	kaSt //
25 leaf	patrin //
28 skin	morCi //
30 blood	rat //
31 bone	%kokalo // loan from Greek
34 horn	SiN //
39 ear	kan //
40 eye	yakh~ //
41 nose	nakh~ //
43 tooth	dand //
44 tongue	Sib //
47 knee	CaN //
48 hand	vast //
51 breast	CuCi //
53 liver	%puko // probably borrowed from an unidentified language (LWT)
54 drink	piye //
57 see	dikh~e //
58 hear	aSune //
61 die	mere //
66 come	ave //
72 sun	kh~am //
74 star	Cerhay //
75 water	payi //
77 stone	bar //
82 fire	yag //
85 path	%drom // loan from Greek (LWT)
86 mountain	play //
92 night	raty~i //
95 full	ph~erdo //
96 new	ny~evo, 5evo //
100 name	anav //",,indic,2366,
"Indo-European,Balto-Slavic,Slavic,West,Czech-Slovak","Indo-European,Balto-Slavic,Slavic,WestSlavic,Czech-Slovak",IE.SLAVIC,slov1269,slk,svk,,Indo-European,Indo-European,SLOVAK,{},49.0,False,20.0,,Slovak,5097650,2531,False,"SLOVAK{IE.SLAVIC|Indo-European,Balto-Slavic,Slavic,West,Czech-Slovak|@Indo-European,Balto-Slavic,Slavic,WestSlavic,Czech-Slovak}
 1   49.00   20.00     5097650   svk   slk
1 I	ya //
2 you	ti //
3 we	mi //
11 one	yeden //
12 two	dva //
18 person	Clovek //
19 fish	riba //
21 dog	pes //
22 louse	voS //
23 tree	strom //
25 leaf	list //
28 skin	koZa //
30 blood	krv //
31 bone	kosT //
34 horn	roh //
39 ear	uxo //
40 eye	oko //
41 nose	nos //
43 tooth	zub //
44 tongue	yazik //
47 knee	koleno //
48 hand	ruka //
51 breast	hruT //
53 liver	peCe5 //
54 drink	pi //
57 see	vidie //
58 hear	poCu //
61 die	zomrie //
66 come	pris //
72 sun	slnko //
74 star	hviezda //
75 water	voda //
77 stone	kame5 //
82 fire	ohe5 //
85 path	cesta, xodnik //
86 mountain	vrx~, hora //
92 night	noc //
95 full	plni //
96 new	novi //
100 name	meno //",,slavic,2531,
"Indo-European,Balto-Slavic,Slavic,South,Western","Indo-European,Balto-Slavic,Slavic,SouthSlavic,WesternSouthSlavic",IE.SLAVIC,slov1268,slv,slo,,Indo-European,Indo-European,SLOVENIAN,{},46.0,False,15.0,,Slovenian,2045410,2532,False,"SLOVENIAN{IE.SLAVIC|Indo-European,Balto-Slavic,Slavic,South,Western|@Indo-European,Balto-Slavic,Slavic,SouthSlavic,WesternSouthSlavic}
 1   46.00   15.00     2045410   slo   slv
1 I	yaz //
2 you	ti //
3 we	mi //
11 one	EdEn //
12 two	dva //
18 person	oseba //
19 fish	riba //
21 dog	pEs //
22 louse	uS //
23 tree	drEvo //
25 leaf	list //
28 skin	koZa //
30 blood	kri //
31 bone	kost //
34 horn	rog //
39 ear	uho //
40 eye	oko //
41 nose	nos //
43 tooth	zob //
44 tongue	yEzik //
47 knee	koleno //
48 hand	roka //
51 breast	prsi //
53 liver	yetra //
54 drink	piti //
57 see	vidEti //
58 hear	sliSati //
61 die	umirati //
66 come	prihayati //
72 sun	soncE //
74 star	zvezda //
75 water	voda //
77 stone	kamEn //
82 fire	oga5 //
85 path	stEza, pot //
86 mountain	gora //
92 night	noC //
95 full	poln //
96 new	nov //
100 name	ime //",,slavic,2532,
"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Balkan","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani",IE.INDIC,balk1252,rmn,rav,,Indo-European,Indo-European,SOFIA_ERLI_ROMANI,{},42.7,False,23.33,,Sofia Erli Romani,611800,2367,False,"SOFIA_ERLI_ROMANI{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Balkan|@Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani}
 1   42.70   23.33      611800   rav   rmn
1 I	me //
2 you	tu //
3 we	ame, amen //
11 one	ek, yek //
12 two	duy //
18 person	jeno //
19 fish	maCh~o //
21 dog	jukel, rikono //
22 louse	juv //
23 tree	kaS //
25 leaf	Suma //
28 skin	koZa, morti //
30 blood	rat //
31 bone	%kokali, %kokalos // loan from Greek
34 horn	Sing~ //
39 ear	kan //
40 eye	yak //
41 nose	nakh~ //
43 tooth	dand~ //
44 tongue	Ch~ib, dile //
47 knee	koC //
48 hand	vas, vast //
51 breast	CuCi, kolin //
53 liver	jigerNaCa, yetra //
54 drink	piel, piyel //
57 see	dikh~el //
58 hear	Sunel //
61 die	merel, mulel //
66 come	avel //
72 sun	kh~am //
74 star	Cerxen //
75 water	pani //
77 stone	bar //
82 fire	yag //
85 path	 //
86 mountain	planina, veS //
92 night	rat, rati //
95 full	ph~erdo, ph~uklo //
96 new	nevo //
100 name	alav //",,indic,2367,
"Indo-European,Indo-Iranian,Iranian,Western,Northwestern,Semnani","Indo-European,Indo-Iranian,Iranian,WesternIranian,NorthwesternIranian,Semnanic",IE.IRANIAN,sork1239,sqo,,,Indo-European,Indo-European,SORKHEI,{},35.45,False,53.2,,Sorkhei,10000,2447,False,"SORKHEI{IE.IRANIAN|Indo-European,Indo-Iranian,Iranian,Western,Northwestern,Semnani|@Indo-European,Indo-Iranian,Iranian,WesternIranian,NorthwesternIranian,Semnanic}
 1   35.45   53.20       10000         sqo
1 I	o //
2 you	to //
3 we	hEm //
11 one	i //
12 two	do //
18 person	mirdi, mErd //
19 fish	mohi //
21 dog	esbo //
22 louse	 //
23 tree	dar //
25 leaf	volg //
28 skin	 //
30 blood	Xin //
31 bone	asteka //
34 horn	 //
39 ear	guS //
40 eye	CoS //
41 nose	ven //
43 tooth	denon //
44 tongue	zubon //
47 knee	zonu //
48 hand	dost //
51 breast	sinE //
53 liver	 //
54 drink	 //
57 see	bEdian //
58 hear	 //
61 die	 //
66 come	 //
72 sun	aftow //
74 star	 //
75 water	ow //
77 stone	soNg //
82 fire	atES //
85 path	ra //
86 mountain	ku //
92 night	Sow //
95 full	por //
96 new	 //
100 name	 //",,iranian,2447,
"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Unclassified_gju","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri",IE.INDIC,guja1253,gju,goj,,Indo-European,Indo-European,SOUTHERN_AZAD_KASHMIR_GUJARI,{},33.51,False,73.89,,Southern Azad Kashmir Gujari,992000,2368,False,"SOUTHERN_AZAD_KASHMIR_GUJARI{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Unclassified_gju|@Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri}
 1   33.51   73.89      992000   goj   gju
1 I	hu* //
2 you	tu, t3m //
3 we	h3w //
11 one	Ek //
12 two	do //
18 person	b3ndo //
19 fish	m3Ci //
21 dog	kuto //
22 louse	 //
23 tree	buta //
25 leaf	p3t3r //
28 skin	k3l //
30 blood	%xun, l3o // xun is a Persian loan
31 bone	h3di, h3d //
34 horn	siNg //
39 ear	k3n //
40 eye	3kh~ //
41 nose	n3k //
43 tooth	d3nd //
44 tongue	jiv //
47 knee	 //
48 hand	 //
51 breast	 //
53 liver	 //
54 drink	piu*, pio //
57 see	tEko //
58 hear	suno //
61 die	m3r //
66 come	a //
72 sun	de* //
74 star	taro //
75 water	pani //
77 stone	p3th~3r //
82 fire	3g //
85 path	ra //
86 mountain	 //
92 night	rat //
95 full	 //
96 new	n3wo* //
100 name	na //",,indic,2368,
"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Unclassified_gju","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri",IE.INDIC,guja1253,gju,goj,,Indo-European,Indo-European,SOUTHERN_HAZARA_GUJARI,{},33.96,False,72.88,,Southern Hazara Gujari,992000,2369,False,"SOUTHERN_HAZARA_GUJARI{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Unclassified_gju|@Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri}
 1   33.96   72.88      992000   goj   gju
1 I	hu* //
2 you	tu* //
3 we	3m //
11 one	ek //
12 two	do //
18 person	j3no, bh~3ndo //
19 fish	m3Ci //
21 dog	kuto //
22 louse	 //
23 tree	bu*to*, buto //
25 leaf	p3tor, p3t3r //
28 skin	C3mri, C3mb3ra //
30 blood	Lo, r3t //
31 bone	h3di //
34 horn	siNkh~ //
39 ear	k3n //
40 eye	3kh~ //
41 nose	n3kh~ //
43 tooth	d3nd //
44 tongue	jib //
47 knee	 //
48 hand	 //
51 breast	sin3 //
53 liver	 //
54 drink	pi //
57 see	dekh~ //
58 hear	sun //
61 die	mar //
66 come	a //
72 sun	de*, dio* //
74 star	taro //
75 water	pani //
77 stone	b3to //
82 fire	3g, 3gh~ //
85 path	ra //
86 mountain	 //
92 night	rath~ //
95 full	 //
96 new	n3*wi //
100 name	na //",,indic,2369,
"Indo-European,Italic,Romance,Italo-Western,Western,Gallo-Iberian,Ibero-Romance,WestIberian,Castilian","Indo-European,Italic,Latino-Faliscan,Latinic,ImperialLatin,Romance,Italo-WesternRomance,WesternRomance,ShiftedWesternRomance,SouthwesternShiftedRomance,WestIbero-Romance,Castilic",IE.ROMANCE,stan1288,spa,spa,,Indo-European,Indo-European,SPANISH,{},40.0,False,-4.0,,Spanish,517824310,2512,False,"SPANISH{IE.ROMANCE|Indo-European,Italic,Romance,Italo-Western,Western,Gallo-Iberian,Ibero-Romance,WestIberian,Castilian|@Indo-European,Italic,Latino-Faliscan,Latinic,ImperialLatin,Romance,Italo-WesternRomance,WesternRomance,ShiftedWesternRomance,SouthwesternShiftedRomance,WestIbero-Romance,Castilic}
 1   40.00   -4.00   517824310   spa   spa
1 I	yo //
2 you	ustet, tu //
3 we	nosotros //
4 this	este //
5 that	ese, akely~a //
6 who	kien //
7 what	ke //
8 not	no //
9 all	todos //
10 many	muCos //
11 one	uno //
12 two	dos //
13 big	grande //
14 long	largo //
15 small	peke5o, Ciko //
16 woman	muher //
17 man	ombre //
18 person	persona //
19 fish	peskado, pes //
20 bird	ave, paharo //
21 dog	pero //
22 louse	pioho //
23 tree	arbol, palo //
24 seed	semiya //
25 leaf	oha //
26 root	rais //
27 bark	kortesa, kaskara //
28 skin	piel //
29 flesh	karne //
30 blood	sangre //
31 bone	weso //
32 grease	grasa //
33 egg	wevo //
34 horn	kw~erno //
35 tail	kola, rabo //
36 feather	pluma //
37 hair	pelo, cabeyo //
38 head	kabesa //
39 ear	oreha //
40 eye	oho //
41 nose	naris //
42 mouth	boka //
43 tooth	diente //
44 tongue	lengw~a //
45 claw	gara //
46 foot	pie, pata //
47 knee	rodiya //
48 hand	mano //
49 belly	bariga //
50 neck	kw~eyo, peskw~eso //
51 breast	peCo, seno //
52 heart	korason //
53 liver	igado //
54 drink	bebe, toma //
55 eat	kome //
56 bite	morde //
57 see	ve //
58 hear	oir //
59 know	sabe, konose //
60 sleep	dormi //
61 die	mori //
62 kill	mata //
63 swim	nada //
64 fly	vola //
65 walk	anda, kamina //
66 come	veni //
67 lie	akosta, eCa //
68 sit	senta //
69 stand	esta de pie //
70 give	da //
71 say	desi //
72 sun	sol //
73 moon	luna //
74 star	estreya //
75 water	agw~a //
76 rain	yuvia //
77 stone	piedra //
78 sand	arena //
79 earth	tiera //
80 cloud	nube //
81 smoke	humo //
82 fire	fuego //
83 ash	senisa //
84 burn	kema, arde //
85 path	senda //
86 mountain	sero, monta5a //
87 red	roho, kolorado //
88 green	verde //
89 yellow	amariyo //
90 white	blanko //
91 black	negro //
92 night	noCe //
93 hot	kaliente //
94 cold	frio //
95 full	yeno //
96 new	nuevo //
97 good	bw~eno //
98 round	redondo //
99 dry	seko //
100 name	nombre //",,romance,2512,
"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Vlax","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani",IE.INDIC,vlax1238,rmy,rka,,Indo-European,Indo-European,SREMSKI_GURBET_ROMANI,{},45.32,False,20.22,,Sremski Gurbet Romani,476180,2370,False,"SREMSKI_GURBET_ROMANI{IE.INDIC|Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Vlax|@Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani}
 1   45.32   20.22      476180   rka   rmy
1 I	me //
2 you	tu //
3 we	amen //
11 one	yekh~ //
12 two	duy //
18 person	manuS //
19 fish	maCh~o //
21 dog	juSh~el //
22 louse	ju //
23 tree	kaS, kaSt //
25 leaf	patrin //
28 skin	morSi //
30 blood	rat //
31 bone	%kokalo // loan from Greek
34 horn	rogo //
39 ear	kan //
40 eye	yakh~ //
41 nose	nakh~ //
43 tooth	dand~ //
44 tongue	Ch~ib //
47 knee	Cang~ //
48 hand	va //
51 breast	CuCi //
53 liver	jigerNaCa, yetra //
54 drink	pol //
57 see	diSh~ol //
58 hear	aSunol //
61 die	merol //
66 come	avol //
72 sun	kh~am //
74 star	Cerain //
75 water	pay //
77 stone	bar //
82 fire	yag //
85 path	staza //
86 mountain	planina //
92 night	ry~at //
95 full	ph~erdo //
96 new	nevo //
100 name	alav //",,indic,2370,
"Indo-European,Germanic,West,HighGerman,German,MiddleGerman,EastMiddleGerman","Indo-European,Germanic,NorthwestGermanic,WestGermanic,Franconian,HighFranconian",IE.GERMANIC,stan1295,deu,gbl,,Indo-European,Indo-European,STANDARD_GERMAN,{},52.0,False,10.0,,Standard German,76912230,2213,False,"STANDARD_GERMAN{IE.GERMANIC|Indo-European,Germanic,West,HighGerman,German,MiddleGerman,EastMiddleGerman|@Indo-European,Germanic,NorthwestGermanic,WestGermanic,Franconian,HighFranconian}
 1   52.00   10.00    76912230   gbl   deu
1 I	ix //
2 you	du //
3 we	vir //
11 one	ains //
12 two	cvai //
18 person	mEnS //
19 fish	fiS //
21 dog	hunt //
22 louse	laus //
23 tree	baum //
25 leaf	blat //
28 skin	haut //
30 blood	blut //
31 bone	knoX3n //
34 horn	horn //
39 ear	or //
40 eye	aug3 //
41 nose	naz3 //
43 tooth	ch~an //
44 tongue	ch~uN3 //
47 knee	kni //
48 hand	hant //
51 breast	brust //
53 liver	leb3r //
54 drink	triNk3n //
57 see	ze3n //
58 hear	her3n //
61 die	Sterb3n //
66 come	kh~om3n //
72 sun	zon3 //
74 star	StErn //
75 water	vas3r //
77 stone	Stain //
82 fire	foia //
85 path	pf~at, vek //
86 mountain	bErk //
92 night	naXt //
95 full	fol //
96 new	noi //
100 name	nam3 //",,germanic,2213,
"Indo-European,Germanic,West,LowSaxon-LowFranconian,LowSaxon","Indo-European,Germanic,NorthwestGermanic,WestGermanic,NorthSeaGermanic,Alts\""achsisch,Middle-ModernLowGerman,LowGerman",IE.GERMANIC,stel1238,stl,,,Indo-European,Indo-European,STELLINGWERFS,{},52.98,False,6.22,,Stellingwerfs,0,2214,False,"STELLINGWERFS{IE.GERMANIC|Indo-European,Germanic,West,LowSaxon-LowFranconian,LowSaxon|@Indo-European,Germanic,NorthwestGermanic,WestGermanic,NorthSeaGermanic,Alts\""achsisch,Middle-ModernLowGerman,LowGerman}
 1   52.98    6.22           0         stl
1 I	ik, ik3 //
2 you	y3, you //
3 we	wiy //
11 one	ien, ien3 //
12 two	tviE, tviEy3 //
18 person	menske //
19 fish	fis //
21 dog	hont //
22 louse	lus //
23 tree	bom //
25 leaf	blat //
28 skin	hut, fEl //
30 blood	blut //
31 bone	boNk3, bin //
34 horn	horn, tut3r //
39 ear	or //
40 eye	ok, og3 //
41 nose	nez3 //
43 tooth	tan3 //
44 tongue	toN3 //
47 knee	kniy3, knib3l //
48 hand	hant //
51 breast	bost, bost3n //
53 liver	lev3r //
54 drink	driNk //
57 see	kik, zi //
58 hear	her //
61 die	dotga, starv //
66 come	kom //
72 sun	zun3 //
74 star	stern //
75 water	vEt3r //
77 stone	stin //
82 fire	fur //
85 path	pat, vek //
86 mountain	bark //
92 night	nat //
95 full	fol, fol3 //
96 new	niy, niy3 //
100 name	nEm3 //",,germanic,2214,
"Hmong-Mien,Hmongic,Chuanqiandian",,HM.HMONG-MIEN,chua1256,cqd,hmo,,Hmong-Mien,,SUYONG_HMONG,{},27.9,False,105.71,,Suyong Hmong,1400000,3201,False,"SUYONG_HMONG{HM.HMONG-MIEN|Hmong-Mien,Hmongic,Chuanqiandian|@}
 1   27.90  105.71     1400000   hmo   cqd
1 I	ko //
2 you	ko //
3 we	pe //
11 one	%i // Chinese loan?
12 two	au //
18 person	%neN // Old Chinese loan?
19 fish	nC~e //
21 dog	kl~e //
22 louse	 //
23 tree	nt~oN //
25 leaf	npl$oN //
28 skin	 //
30 blood	 //
31 bone	ch~aN //
34 horn	ko //
39 ear	nC~e //
40 eye	mo //
41 nose	 //
43 tooth	 //
44 tongue	npl$ai //
47 knee	 //
48 hand	np~aN, te //
51 breast	ntr$au //
53 liver	Sa, Sua //
54 drink	hou //
57 see	po //
58 hear	nau, noN //
61 die	to //
66 come	to, lo //
72 sun	no //
74 star	 //
75 water	kl~e //
77 stone	Ze //
82 fire	teu //
85 path	ke, kaN //
86 mountain	pi, tr~oN //
92 night	mau //
95 full	 //
96 new	Ch~a //
100 name	np~e //",,hmongmien,3201,
"Indo-European,Germanic,West,HighGerman,German,UpperGerman,Alemannic","Indo-European,Germanic,NorthwestGermanic,WestGermanic,HighGerman,Middle-ModernHighGerman,ModernHighGerman,AlpineGermanic,Alemannic",IE.GERMANIC,swab1242,swg,,,Indo-European,Indo-European,SWABIAN,{},48.97,False,9.28,,Swabian,0,2215,False,"SWABIAN{IE.GERMANIC|Indo-European,Germanic,West,HighGerman,German,UpperGerman,Alemannic|@Indo-European,Germanic,NorthwestGermanic,WestGermanic,HighGerman,Middle-ModernHighGerman,ModernHighGerman,AlpineGermanic,Alemannic}
 1   48.97    9.28           0         swg
1 I	i //
2 you	du //
3 we	mia //
11 one	ois //
12 two	cvoi //
18 person	mEnZE //
19 fish	fiS //
21 dog	hund //
22 louse	laus //
23 tree	bom //
25 leaf	blad //
28 skin	haut //
30 blood	blud //
31 bone	knoXE //
34 horn	hoan //
39 ear	EalE //
40 eye	augE, oiglE //
41 nose	ciNgE, nas //
43 tooth	can //
44 tongue	cuN, cuNE //
47 knee	knui //
48 hand	hEnd //
51 breast	bX~uSt //
53 liver	leba //
54 drink	dX~iNg~ //
57 see	se //
58 hear	hea //
61 die	StEab, Stuab //
66 come	kh~om //
72 sun	sonE //
74 star	StEan //
75 water	vaza, voza //
77 stone	Stoi //
82 fire	fuia //
85 path	veg //
86 mountain	bEag //
92 night	nad //
95 full	fol, ful //
96 new	noi //
100 name	nom, nomE //",,germanic,2215,
"Indo-European,Indo-Iranian,Iranian,Eastern,Southeastern,Pashto","Indo-European,Indo-Iranian,Iranian,EasternIranian,SoutheasternIranian,Pashto,NuclearPashto",IE.IRANIAN,nort2646,pbu,,,Indo-European,Indo-European,SWABI_PASHTO,{},34.17,False,72.4,,Swabi Pashto,21038000,2448,False,"SWABI_PASHTO{IE.IRANIAN|Indo-European,Indo-Iranian,Iranian,Eastern,Southeastern,Pashto|@Indo-European,Indo-Iranian,Iranian,EasternIranian,SoutheasternIranian,Pashto,NuclearPashto}
 1   34.17   72.40    21038000         pbu
1 I	z3 //
2 you	t3 //
3 we	muNg3 //
11 one	y3o //
12 two	dw~a //
18 person	sare //
19 fish	m3yi //
21 dog	spe //
22 louse	 //
23 tree	w3n3 //
25 leaf	pana //
28 skin	c3rm3n //
30 blood	win3 //
31 bone	aduke //
34 horn	xk3r //
39 ear	xw~3g //
40 eye	st3rg3 //
41 nose	poz3 //
43 tooth	xax //
44 tongue	jib3 //
47 knee	 //
48 hand	las //
51 breast	sin3 //
53 liver	 //
54 drink	sk3 //
57 see	lid3 //
58 hear	wred3 //
61 die	m3r //
66 come	rax //
72 sun	nw~3r //
74 star	store //
75 water	ub3 //
77 stone	kane, g3ta //
82 fire	our //
85 path	lar3 //
86 mountain	 //
92 night	Spa //
95 full	 //
96 new	n3we //
100 name	num //",,iranian,2448,
"Indo-European,Germanic,North,EastScandinavian,Danish-Swedish,Swedish","Indo-European,Germanic,NorthwestGermanic,NorthGermanic,EastScandinavian,Macro-Swedish",IE.GERMANIC,swed1254,swe,swe,,Indo-European,Indo-European,SWEDISH,{},60.0,False,15.0,,Swedish,9216290,2216,False,"SWEDISH{IE.GERMANIC|Indo-European,Germanic,North,EastScandinavian,Danish-Swedish,Swedish|@Indo-European,Germanic,NorthwestGermanic,NorthGermanic,EastScandinavian,Macro-Swedish}
 1   60.00   15.00     9216290   swe   swe
1 I	yog //
2 you	du //
3 we	vi //
11 one	et //
12 two	tv~o //
18 person	mEniSxE //
19 fish	fisk //
21 dog	h3nd~ //
22 louse	lus //
23 tree	trEd //
25 leaf	lev //
28 skin	Sx~in //
30 blood	bl~ud //
31 bone	ben //
34 horn	hun //
39 ear	3rE //
40 eye	3gE //
41 nose	nEsE //
43 tooth	tEnd~ //
44 tongue	t3NE //
47 knee	knE //
48 hand	hEnd~ //
51 breast	brEst //
53 liver	lev3r //
54 drink	drikE //
57 see	se //
58 hear	hurE //
61 die	de //
66 come	komE //
72 sun	sul //
74 star	Sx~EnE //
75 water	vEt3n //
77 stone	sten //
82 fire	eld //
85 path	stig //
86 mountain	bEry~ //
92 night	nEt //
95 full	f3l //
96 new	ni //
100 name	nEmn //",,germanic,2216,
"Hmong-Mien,Mienic,Mian-Jin","Hmong-Mien,Mienic,Mien-Mun",HM.HMONG-MIEN,iumi1238,ium,mie,,Hmong-Mien,Hmong-Mien,TAIPAN_MIEN,{},23.04,False,105.26,,Taipan Mien,818900,3202,False,"TAIPAN_MIEN{HM.HMONG-MIEN|Hmong-Mien,Mienic,Mian-Jin|@Hmong-Mien,Mienic,Mien-Mun}
 1   23.04  105.26      818900   mie   ium
1 I	ya //
2 you	mw~oi //
3 we	 //
11 one	%yet // Cantonese loan?
12 two	i //
18 person	my~En //
19 fish	by~au //
21 dog	kl~u //
22 louse	 //
23 tree	dy~aN //
25 leaf	nom //
28 skin	dop //
30 blood	hy~am //
31 bone	buN //
34 horn	Cy~oN //
39 ear	nom //
40 eye	mw~oi //
41 nose	soN //
43 tooth	5a //
44 tongue	by~et //
47 knee	 //
48 hand	pua //
51 breast	5o //
53 liver	 //
54 drink	hop //
57 see	maN //
58 hear	pw~at, num //
61 die	tai //
66 come	tai //
72 sun	noi //
74 star	hei //
75 water	vom //
77 stone	py~ei //
82 fire	tou //
85 path	ky~au //
86 mountain	soN //
92 night	mw~aN //
95 full	pw~oN //
96 new	sy~aN //
100 name	bua //",,hmongmien,3202,
